Month,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sep-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02,Apr-02,May-02,Jun-02,Jul-02,Aug-02,Sep-02,Oct-02,Nov-02,Dec-02,Jan-03,Feb-03,Mar-03,Apr-03,May-03,Jun-03,Jul-03,Aug-03,Sep-03,Oct-03,Nov-03,Dec-03,Jan-04,Feb-04,Mar-04,Apr-04,May-04,Jun-04,Jul-04,Aug-04,Sep-04,Oct-04,Nov-04,Dec-04,Jan-05,Feb-05,Mar-05,Apr-05,May-05,Jun-05,Jul-05,Aug-05,Sep-05,Oct-05,Nov-05,Dec-05,Jan-06,Feb-06,Mar-06,Apr-06,May-06,Jun-06,Jul-06,Aug-06,Sep-06,Oct-06,Nov-06,Dec-06,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24
11001,-1.673383831,-0.642289899,-1.81080031,-1.996631255,-1.890255902,-0.103995907,2.529052747,2.484234076,3.259224214,3.284616866,2.727309175,3.029620415,2.217772956,2.576261922,1.75336116,2.05344185,2.194626544,1.724372411,1.434269425,1.393419071,-1.007328756,-1.24930803,-1.677193415,1.695008231,1.088555708,1.448857044,1.394408558,-0.573343851,1.676296373,2.850045273,2.154217935,2.629253292,3.29333079,2.544776288,2.172409205,1.88004629,1.529235301,0.999667211,1.07571078,-1.653277461,-2.427329868,-2.850271769,-2.613115844,-2.75424001,-3.280835247,-3.312947266,-1.845402343,-1.464725778,-1.313476092,-0.865715202,-0.452141196,-1.930505286,-2.268444059,-2.70872262,-3.103203183,-2.963085793,-3.750520483,-3.325125591,-4.217532426,-4.413796502,-3.276040721,-2.467617098,-2.234666577,-0.188668104,0.069244468,-0.703735531,-1.017653221,-1.772246108,-2.730846672,-2.675818096,-2.848270823,-2.019600386,-0.915270087,-0.971182656,-1.47240139,-1.238546721,-0.886763071,-1.560916657,-1.762436962,-2.758186359,-3.716809879,-3.417020746,-2.946598946,-2.219101605,-0.759728952,-0.366031807,1.570336768,0.814637467,2.391701723,1.482290952,-0.557600339,-1.615299111,-2.29355071,-2.570120087,-2.297118468,-0.832892196,-1.652074774,-1.377202078,-1.525186326,0.068734206,2.348402703,1.806373678,1.550780528,-0.268538411,0.856435842,0.99567157,0.622725595,1.30976554,1.884007961,3.032640029,3.263513448,1.163973876,2.576722361,2.059579388,1.334354161,-0.988359963,-1.356846313,-0.90354481,-0.435224836,-1.024635709,-1.81835389,-0.527126013,2.059498508,1.86413491,1.237473446,0.91819386,-0.760980755,-1.41144519,-1.359475505,-2.34356851,-2.959527165,-2.875641651,-1.893357402,-1.834888104,-2.835360836,-2.582326638,-1.858603805,-1.687461927,-2.046042316,-2.518425418,-3.007577496,-3.871027247,-2.412439769,-1.7069282,-1.34173269,2.341943496,3.293466979,1.495764215,0.59239311,1.38083448,0.880600498,-1.123361025,-1.700308536,1.74184289,2.42668852,2.615493344,2.027670671,1.878343092,3.535035865,3.857573419,6.188460437,5.821570815,6.042790423,6.074448094,5.746111358,5.427960392,6.375897492,6.185535048,6.364566047,6.83088249,7.192632057,7.364507788,7.118724996,6.336824682,6.272354934,5.254900047,4.155440981,2.592629197,1.534402645,-2.667857403,-2.526909518,-2.123849668,-2.25368451,-2.885825972,-2.908754778,-2.685323507,-2.660615214,-2.351361849,-2.214104999,-1.809150589,-1.787581839,-1.458989399,-1.202849953,-1.176425064,-1.249460446,-0.804546444,0.40508736,-0.013147474,-0.306778664,-0.702187082,-1.141610942,-1.360371628,-1.53936285,-0.919022804,-0.538208654,0.478346987,1.076808206,1.003557388,1.015113213,0.988682449,0.284319912,0.635369267,0.462266623,0.90918554,1.195748388,1.473421982,2.012104432,2.365087177,2.461357025,2.775421836,2.60852244,1.723417903,1.01811377,-0.781834386,-0.674570699,-0.152303216,1.677136172,2.037075662,2.037403737,2.460252681,2.245003562,1.936939258,1.306932122,0.516679424,-0.853621012,-1.922999382,-2.844431545,-3.563421632,-4.21914393,-4.645689606,-3.552444268,-2.654968548,-2.57992127,-2.239506711,-2.54009651,-2.709679939,-3.001800392,-3.441228924,-3.947215704,-3.662357103,-2.847228771,-1.775758795,-3.144840032,-2.653905066,-1.727868066,-2.144115049,-2.87373638,-2.522617775,-2.93150385,-3.050540477,-4.087510966,-4.085301914,-4.713592628,-4.892873716,-4.621978099,-4.240351121,-2.59451692,-1.707293017,-1.279188737,-1.079504963,-1.474222489,-1.939757357,-3.220650143,-4.841752029,-5.91377233,-6.687186619,-5.79815964,-5.598158853,-5.584523803,-5.504515429,-6.079775926,-6.443558266,-6.812037757,-7.389731142,-8.158179998,-8.953644992,-9.154949705,-9.492272161
11002,2.023815415,2.245139968,1.181023073,0.18980183,-0.13302148,0.010008898,0.652657604,0.136536087,1.347483717,1.011366722,1.326828898,0.857389361,0.665817573,1.659415219,1.295010349,1.184111717,1.628807874,1.124767511,1.229826355,1.479763606,0.035009285,-0.002743086,-1.518468659,-1.093734909,-1.325368608,-0.81005753,0.213095983,-0.616638007,1.498657972,1.728996099,1.233976259,1.767385696,2.808246101,2.127507372,1.920518812,1.700404068,3.097192651,3.511721344,3.270409055,2.05616432,0.180884935,-0.485947631,-0.491669481,-1.752377884,-1.438687797,-1.307163083,1.894165896,2.884373466,2.695193961,2.89590993,3.083502875,2.61980687,2.254080046,1.014264369,0.35586189,0.385498668,0.053506445,0.50073051,-0.953046705,-2.892016369,-2.480332697,-0.879488499,-0.73419928,0.597110352,3.759606743,3.062593479,2.868514012,2.180913015,2.438826924,2.686924017,3.294784981,3.558283011,3.806708586,4.37964476,4.519620054,5.726022424,5.736911539,4.560484125,4.048763487,2.891741222,0.316796107,1.57619019,2.926239261,3.922830547,4.663976823,4.63292254,4.730126314,4.852143766,5.028561794,4.055580615,3.792204218,3.408548732,3.704776474,3.522157662,3.176257446,3.578112332,3.429701195,4.758797105,6.025133117,7.632814134,7.190750871,6.539010376,6.455185522,5.610312663,5.475752388,5.704329952,5.807401661,6.708858857,6.762929548,7.334138868,7.560926576,5.532642297,5.115350207,4.119550597,3.507522928,2.305011093,2.810439633,3.078867794,2.545497749,2.215103218,1.843680009,2.92446143,3.23021714,3.246015387,2.674713059,2.110371722,0.867359834,0.644144577,0.868624801,0.695840742,0.699736391,1.647409869,2.033232087,2.648249438,1.589922155,1.42849654,1.922296291,1.62337313,1.159691736,0.772119472,0.443105787,-1.785420349,0.485372756,1.258954536,0.72591773,1.993363491,2.991576288,1.698250466,-0.030445816,1.560736229,1.163539126,1.018873264,-0.473205949,2.755589653,3.997336238,6.238296427,6.982379607,7.370498074,8.433170405,8.023867743,8.736141444,8.159274828,8.12431259,7.367639529,6.792346628,5.193834608,5.353156098,4.079861865,3.809992198,3.979137745,4.562405805,6.006410648,7.149470488,6.372501953,6.199838207,5.401086281,4.583005244,3.147537086,2.304750174,-0.977497839,-1.235310629,-0.621912384,-1.817768804,-3.898205906,-4.597260522,-4.264451987,-4.561487993,-3.517393637,-3.204182703,-2.343863234,-2.944820022,-2.930575089,-2.795434726,-3.304405809,-2.68028307,-2.108619091,-0.869377827,-1.027361803,-1.628449476,-1.512953036,-1.089741723,0.899932354,1.469373383,2.839503714,3.260551155,4.06761103,4.687217349,4.316751165,3.522661914,4.175840595,3.52912065,3.982094792,4.275024029,4.459822799,4.724627388,5.759096108,6.164586207,5.904498504,6.018138384,5.598868802,4.600868296,3.753378755,2.969424393,2.117501405,1.321596004,1.638977071,1.611090992,1.692594703,1.653561284,1.901116806,1.155135208,0.035168288,-0.673643996,-1.343218252,-1.743938264,-2.444056841,-3.437782779,-4.246212874,-5.325946989,-4.855532936,-3.837507532,-2.855009196,-0.807602886,0.035159943,-0.54348794,-0.773348197,-1.021830373,-1.943262658,-2.114169637,-2.220832496,-0.043206507,2.273622514,-1.889250664,-1.47956744,2.03718249,0.479252871,-1.980489406,-1.775966477,-2.236328515,-2.370356234,-3.001908464,-1.716236268,-2.996710173,-2.843741114,-3.022284596,-2.164380069,0.070415488,0.880826408,2.4209481,2.114737956,1.509977667,0.898139985,-1.191497522,-2.860009788,-3.8847986,-4.742996667,-4.478705683,-4.043403217,-4.035157978,-4.109896862,-4.659929445,-4.998056004,-5.420423876,-5.96448679,-6.790760409,-6.871671521,-6.697692224,-7.492089132
11003,-2.470317012,-1.584499225,-2.376112365,-3.194985789,-3.02175381,-1.649641305,-0.334786595,-0.039191959,2.752144193,2.813417855,2.420291913,2.60507508,1.666946666,2.107068892,0.955289136,1.366792594,1.598514111,1.252576044,1.064479696,1.09569355,-1.339304148,-1.588573763,-2.058394737,1.510941287,0.773808256,0.466034886,0.605326954,-1.522362793,1.613865436,2.409973425,2.218911047,2.613991138,3.507499484,2.675301341,2.064565763,1.738046945,1.622751212,0.986104032,1.052513926,-1.758133253,-2.48094907,-2.766402809,-2.771793672,-2.931950334,-3.367293324,-3.367393338,-1.773206274,-0.6924404,-0.647869093,1.16942007,1.87664634,-1.296194438,-1.648044973,-1.904070673,-2.111390395,-1.968047942,-2.752614615,-2.137217484,-3.123821856,-3.481553765,-2.155588977,-1.365564628,-1.15832832,2.749620829,2.577162253,1.742823368,1.217416503,-0.916315077,-0.745604561,-0.517754788,-0.417896535,0.611157589,1.795526149,1.631486736,0.759667485,0.895692086,0.983096789,0.272079917,-0.435277483,-1.654332536,-2.816105179,-2.344834547,-1.848274205,-1.275001127,1.753305342,1.767778464,2.260410987,2.308191622,2.689535153,1.967558892,1.467523812,0.910527999,1.163468129,1.072622551,1.391176576,2.068932116,1.52374249,2.590042918,3.479119374,4.660272909,4.525172398,4.015082855,3.896340442,3.139101808,3.167031854,3.141797115,3.201841948,3.374875101,3.635301138,4.518658302,4.692565674,2.622003351,2.914451281,2.296879534,1.812424982,0.729244471,0.884505482,1.323863138,1.345938951,1.137759778,-0.154856616,1.151191233,1.931938686,1.801297766,0.990053451,0.711971183,0.057033008,-0.291142059,0.136512112,-0.664324428,-1.085433806,0.207919447,0.728931805,1.063194117,-1.177382464,-0.37006738,0.266281458,-0.296669918,-0.355386787,-0.998580991,-1.336632578,-2.779665169,-1.818654355,-1.782992551,-1.7453766,0.979131742,2.341697782,0.506471044,-2.216951647,-1.272884479,-1.246464826,-1.416534505,-1.98502537,1.415609106,2.603387446,3.342130394,3.795015633,3.930590461,4.975338533,5.210220601,6.708567529,6.404257257,6.328256613,5.603057645,4.948897876,3.328850091,3.816369701,2.319239011,3.017037453,3.416392399,4.601933169,5.519202733,6.401479218,5.713301036,5.586418365,4.696231061,3.459690181,1.72532594,-0.908249491,-3.871405784,-3.843300218,-3.315810963,-3.10971342,-3.164952168,-3.061395313,-2.715933233,-2.482096926,-2.249160178,-2.054834944,-2.001187917,-2.142168782,-1.697285256,-1.433792099,-1.38980847,-1.239060361,-0.967122264,-0.570713921,-0.593934065,-0.646745951,-0.799502623,-1.012143641,-1.246609436,-1.403009948,-0.787274922,-0.042698195,0.701946988,0.974638606,1.099698141,0.995886629,0.990721024,0.874678088,0.852372491,0.783459275,0.706574997,0.664099072,1.021252505,1.723058617,2.026701704,1.958364222,2.632154875,2.372261338,1.446291826,0.791868359,-0.375210696,-0.762235661,-0.329401258,1.509296429,1.496136231,1.296079381,1.453321443,1.475688262,1.786920664,1.596051965,0.982804999,0.490150934,-1.365611461,-1.940607802,-2.782143349,-3.627264874,-4.099986775,-3.298775131,-2.302793742,-1.836496953,-1.758932152,-2.173869732,-2.251376717,-2.338375764,-2.693666947,-3.023984905,-2.809679406,-1.691356942,-0.719694519,-2.105026126,-1.545601212,-1.02620143,-1.57155368,-2.485574302,-2.135895574,-2.405864964,-2.536853126,-3.697443045,-3.562621041,-4.219107496,-4.091237254,-4.024525189,-3.952697497,-2.182048833,-1.508046747,1.029928773,1.020379937,0.659841879,0.178559201,-2.318826771,-3.83178412,-4.945800462,-5.947623421,-4.373345359,-4.138693079,-3.851422011,-3.618763643,-4.619670619,-5.127257038,-5.714589307,-6.527261365,-7.551003026,-8.457526641,-8.766091162,-9.447454668
11004,-1.540696079,-0.933678144,-1.575888523,-2.791353518,-2.767368404,-1.68429888,0.27017013,0.615839221,2.603982352,2.733390411,2.477814341,2.556995209,1.803312036,2.155781398,0.723815528,1.104128797,1.321194417,0.939827378,0.832734315,0.99962911,-1.316236622,-1.501909543,-1.982514988,1.395263897,0.596018419,-0.048280942,0.563325401,-1.631747698,1.39704017,2.151636796,1.956601765,2.34716792,3.502391826,2.873657648,2.267492369,1.4672834,2.255494744,2.068231546,1.732427812,0.65946619,-1.542653353,-2.118706535,-2.211214256,-2.626539872,-2.602768525,-2.612494085,-0.937180059,2.426423565,2.194823531,2.326223123,2.849827044,1.519266349,1.333458863,0.579191665,-1.095256236,-0.983988363,-1.902707922,-1.284329899,-2.4073989,-2.980205445,-1.81814144,-0.979780531,-0.183639936,2.820155994,2.772295073,1.886485623,1.324146132,-0.590033474,0.071505981,0.815984546,1.608334469,1.774933386,2.402266773,2.660868112,1.647699455,1.394513834,0.233957682,-0.718697105,-1.268726035,-2.338740417,-3.420354424,-2.618166189,-1.962452687,-1.132199228,0.917997816,1.750068069,2.291856227,2.628825913,2.135770302,1.428136351,0.621252668,0.55096997,1.345232947,1.559959782,1.95297543,1.746180816,1.923358915,4.50808374,5.797149556,6.153659366,5.444288671,4.996214836,4.938587583,4.258081588,3.757170221,2.911236784,3.394069784,3.040290751,3.160966341,3.871820388,3.775853149,2.093648247,1.575918322,-0.174446764,-0.913581073,-2.445623534,-2.539252763,-2.024575674,-2.376968452,-2.438653103,-2.787852651,-1.591953572,-0.602782069,-0.855626767,-2.018382417,-2.184210052,-2.745820858,-2.533406544,-1.965567603,-1.866254082,-1.329926185,-0.528116007,-0.207429943,1.92769137,0.362944713,0.640828507,1.235866121,0.649788632,0.595924208,-0.863096232,-1.026043834,-2.762833131,-2.107331434,-2.617873807,-2.804492038,-1.384291808,2.439785571,-1.024066011,-2.981738987,-1.779017503,-1.903146771,-2.19916512,-3.165709139,-1.806379925,1.328668306,2.503581397,4.314010496,5.025029231,5.059627865,5.253495685,5.718882632,5.559205442,5.571762174,4.95779441,4.349182322,1.746425077,1.797446103,-1.95110768,-1.512128903,-1.313674883,-0.030305913,3.230808601,5.250955288,4.69758518,4.656450249,3.993968684,3.023576738,1.211168275,-2.397303908,-4.09503656,-4.138054257,-3.569676755,-3.346570154,-3.226924633,-3.042605872,-2.675389712,-2.527910339,-2.466828591,-2.424151128,-2.537162845,-2.634191423,-2.430991387,-2.075151452,-2.036005907,-1.285996306,-1.373229369,-0.959395636,-0.944610487,-0.9509244,-1.221440938,-1.038864886,-1.405046792,-1.449797408,-0.884745773,-0.494606104,0.145965778,-0.09031273,0.413456622,-0.076274673,0.194816428,-0.034110324,0.158291438,0.107240399,0.813659728,1.029187364,1.087853228,1.448697695,1.449152683,1.481713274,0.603349287,1.254310552,0.0722725,-0.413779882,-1.160227272,-1.524276127,-1.490599314,-1.197575805,-0.595939415,-0.618094791,0.930465584,-0.494351919,0.165321025,0.7492104,-0.267126469,-0.656644145,-1.389962979,-1.993608406,-3.026308637,-4.184173478,-4.869790394,-4.512179805,-2.519218575,-2.019254303,-1.664141731,-2.06896797,-2.305996577,-2.54715221,-2.92328339,-3.278551149,-3.319421429,-1.591392501,0.221604779,-2.085408555,-1.730146564,-0.603097385,-2.080001724,-3.195640904,-2.370232563,-2.670361413,-2.877874153,-3.804539387,-3.095026835,-3.656110911,-3.669409303,-3.444582043,-2.798930028,-0.848750433,2.076667519,1.640239111,1.657112036,1.129619443,1.229904595,-0.779354973,-3.102162635,-4.42111394,-5.701981312,-5.774203082,-4.474635338,-3.727355196,-3.709364444,-4.630312845,-5.177165193,-5.737944536,-6.625156537,-7.496950115,-8.24161638,-8.424722829,-9.078352135
11005,0.339171046,0.244092554,-0.791788406,-2.067886753,-2.36085889,-1.833518135,-1.151328934,-1.424657111,1.440709276,1.347672628,1.336580266,1.156882323,0.517589254,1.077030714,-0.866913819,-0.544654693,-0.050044729,-0.430907366,-0.16630697,0.568650896,-1.081191337,-1.265181013,-1.979363441,-1.142839905,-1.556166508,-1.840869945,-0.907792429,-1.98231065,0.56792473,1.714325503,1.591293054,2.032289205,3.258239435,2.707849409,2.019958313,1.174765789,2.783589967,3.01728795,2.536292221,1.883403574,0.867364701,-1.750759592,-1.939050129,-2.503554762,-1.98562503,-1.93907951,1.676525315,3.2115505,2.828138723,2.969125874,3.522418389,2.818325713,2.69721599,2.156212004,1.65805794,1.689835504,0.711881951,1.365403991,-0.938157596,-2.19530124,-1.351592025,0.864368008,1.364756892,2.25376456,2.788726326,2.158191821,1.760935066,0.985544233,1.781413387,2.200245057,3.16164837,3.529217673,3.980255139,4.660576523,4.129822152,4.438879519,3.950005769,2.974422431,2.33203656,0.061965146,-1.986694135,-0.812726893,0.073934802,2.067467221,3.577906126,3.615897638,3.739478063,4.145357087,3.615463454,2.805723497,2.425425111,2.288296106,2.874236964,2.823835358,2.948742846,2.795655904,2.846932148,5.105821042,6.837836855,7.72433044,6.865183019,6.350006902,6.203711325,5.397784333,4.894936292,4.43409922,4.808761895,4.99427241,5.065345773,5.658529053,5.656193466,3.884673719,2.980712361,2.092555537,1.225212902,-1.619686633,-1.326467814,-0.720001441,-1.219462698,-1.704517927,-1.685071262,0.319322622,1.241798186,1.048386784,-0.28135584,-0.679471521,-1.346769171,-1.162509537,-0.612748472,-0.354629345,0.128921558,1.477944812,1.737085346,2.771838727,1.549313397,1.623407246,2.06602624,1.763646518,1.65044559,0.810403651,0.50889244,-2.247211108,-1.059140563,-1.470081424,-1.712396224,-0.079208152,2.257456202,0.056095665,-2.340554957,-1.132404115,-1.211036704,-1.417004708,-2.190037757,0.28708961,3.195699157,4.606487792,6.210734401,7.065850115,7.330121631,7.007912773,7.333356831,7.091761974,6.998430584,6.251407747,5.49924991,2.932825324,3.09624127,-0.991454731,-1.322985983,-0.984723872,0.048211486,3.088583445,4.939563249,4.359522224,4.226824395,3.581445263,2.783030786,1.253687461,-1.307766686,-3.637759054,-3.795347613,-2.932523741,-3.554385082,-4.043136699,-4.054284417,-3.557196476,-3.474969194,-3.047924073,-2.90838601,-2.859860737,-3.329874717,-3.534410858,-3.297046112,-3.802002912,-2.703325758,-2.656228962,-2.172235919,-2.128477917,-2.06137633,-2.132903861,-1.494654642,-1.229931031,-0.09597171,1.625097303,1.821192518,2.462348123,2.580771052,2.625470321,1.92708065,2.377035026,2.062580763,2.197082573,2.309430895,2.884224251,3.071430125,3.594383713,3.691069948,3.725227222,4.107091583,3.765370284,3.251066744,2.416738647,1.793874802,0.123476812,-1.357060561,-1.233476723,-0.551922061,0.192882284,0.735842892,1.122754775,-0.086993499,-0.571299052,-0.724641505,-1.193086008,-1.540792692,-2.399823406,-3.236212277,-4.495578448,-5.894365149,-5.589800457,-4.77391996,-2.971760235,-2.424905438,-2.100619862,-2.366390735,-2.513858253,-2.586443549,-2.883630186,-2.898628564,-2.693713578,0.71707061,2.846467097,-2.219636859,-1.437815051,0.241897268,-1.10062362,-3.160648276,-2.577914178,-3.077263986,-3.414110318,-3.542516697,-2.640410392,-3.563731644,-3.592228128,-3.159837716,-2.676770715,-0.671871737,2.433095092,2.153026894,2.049964988,1.562621922,1.680113737,-0.752609699,-3.185006855,-4.878684884,-6.143837092,-6.399796575,-5.511286886,-5.734015875,-4.960483285,-5.578801108,-5.973832689,-6.500048841,-7.359533024,-8.152271846,-8.419822715,-8.575103043,-9.630654086
11006,0.50614252,0.589784588,-0.565925447,-1.873514817,-2.080251066,-1.595839674,-0.950006887,-1.240468985,1.373568556,1.541058056,1.554413969,1.483442564,0.911220242,1.302843085,-1.102484647,-0.775210585,-0.032342059,-0.292868974,-0.072681622,0.540528343,-0.958718224,-1.103440102,-1.689040267,0.76907413,0.019616292,-1.176236319,0.341306083,-1.560415612,0.560768791,1.563553523,1.585143245,1.933732526,3.249274729,2.897818698,2.095878642,0.601042322,2.186106851,2.407575502,1.69392797,1.455316556,-0.036931929,-1.771341549,-1.899715958,-2.477887399,-1.842282449,-1.788016391,1.487168526,2.843264576,2.525434913,2.68396716,3.491815463,2.710618208,2.687124424,2.237492042,1.736857641,1.704631101,0.715040089,1.203687799,-1.26739787,-2.127307429,-1.107742204,0.777849112,1.638898711,2.543219,2.45538384,1.7806852,1.22141264,-0.910877554,-0.139846182,0.814220163,2.119828396,2.065081052,2.660703173,3.529834465,2.167722765,1.267900141,0.09519325,-1.423183371,-1.854334374,-3.33065473,-4.10324837,-2.982484139,-2.115460048,-1.29911036,1.398299526,1.42611902,2.377572815,2.753953971,1.96361511,1.274540039,0.295135571,0.581259273,1.293916071,1.490760608,1.767624741,1.233811944,1.812460787,5.260501866,6.531923946,6.409976894,5.547185887,5.164278375,4.986945507,4.309161435,3.649631681,2.269619432,3.144735025,2.581844163,2.636140779,3.227467104,2.911934936,1.476133641,0.628590518,-1.71647057,-2.586744986,-3.536577744,-3.950208799,-3.192981793,-3.769708463,-4.072663802,-3.469578725,-2.74386363,-2.332127142,-2.608366869,-3.359646709,-3.462646129,-3.840427803,-3.458777607,-2.893434534,-2.58613557,-1.65612055,-1.008436306,-0.749072184,2.405921263,1.024686565,1.315125186,1.686652436,1.26804998,1.33477691,0.269337411,-0.10466208,-2.477264436,-1.78672754,-2.656327543,-3.162556514,-2.019997717,2.096076174,-1.424556938,-2.843984817,-1.847050581,-2.026129532,-2.515574882,-3.531369434,-2.599288364,-0.240464499,1.068036,4.191969894,5.355755843,4.859357005,4.8491817,4.727121176,4.631366139,4.703954432,4.22638282,3.713959859,-0.135434112,0.087695702,-3.697628747,-3.784942492,-3.757738644,-2.5816337,2.039791423,4.597308903,4.174601671,4.163416161,3.626486875,2.979024939,1.288830971,-2.469651799,-3.581974455,-3.662791765,-3.104024996,-3.074276096,-3.088702056,-2.882809143,-2.520248821,-2.482093762,-2.632759379,-2.776438977,-2.99408097,-3.098917862,-3.397925156,-2.92683247,-2.977982702,-1.675881098,-1.959452246,-1.3435504,-1.226391333,-1.175442588,-1.628828904,-1.204844954,-1.624526048,-1.406958109,-0.87045079,-0.530768083,0.164099323,-0.483383062,-0.109304086,-0.754005353,-0.316277941,-0.801403695,-0.324644498,-0.346512758,1.360587704,1.887202939,1.804525882,2.038286336,2.389646584,2.480139215,2.149976487,1.90313753,1.112956368,0.121762567,-1.753754188,-2.330962044,-2.303926145,-1.544986897,-0.924365107,-0.122866305,0.608942469,-0.566801792,-1.020509961,-1.1951661,-1.410093157,-1.673358111,-2.474341524,-3.455184016,-4.582778417,-6.088397821,-6.389667173,-6.062698739,-3.532303104,-2.786233472,-2.333428631,-2.693378271,-2.790457887,-2.832333835,-3.059892928,-3.178628391,-2.893104557,2.499800687,3.47893672,-0.026843767,0.717209129,1.58165544,0.105892675,-2.829003317,-2.030065561,-2.553938753,-2.900829759,-3.39366698,-2.541553148,-3.470278606,-3.566057259,-3.121673218,-3.055440141,-1.862738826,0.404189122,-0.346498212,-0.231628653,-1.018879327,-1.336346568,-2.368559101,-4.203262896,-5.739174788,-6.710633516,-7.114448426,-6.143006917,-5.836488888,-5.298387837,-5.896150277,-6.285957219,-6.764111349,-7.485799342,-8.210440826,-8.766164623,-8.317614825,-8.722967916
